,SampleID,Env
2111,SRR5610048,Population Characteristics:Health
2112,SRR5610049,Population Characteristics:Health
2113,SRR5610050,Population Characteristics:Health
2114,SRR5610051,Population Characteristics:Health
2115,SRR5610052,Population Characteristics:Health
2116,SRR5610053,Population Characteristics:Health
2117,SRR5610055,Population Characteristics:Health
2118,SRR5610057,Population Characteristics:Health
2119,SRR5610058,Population Characteristics:Health
2120,SRR5610059,Population Characteristics:Health
2121,SRR5610060,Population Characteristics:Health
2122,SRR5610061,Population Characteristics:Health
2123,SRR5610062,Population Characteristics:Health
2124,SRR5610063,Population Characteristics:Health
2125,SRR5610064,Population Characteristics:Health
2126,SRR5610065,Population Characteristics:Health
2127,SRR5610066,Population Characteristics:Health
2128,SRR5610067,Population Characteristics:Health
2129,SRR5610068,Population Characteristics:Health
2130,SRR5610069,Population Characteristics:Health
2131,SRR5610070,Population Characteristics:Health
2132,SRR5610071,Population Characteristics:Health
2133,SRR5610072,Population Characteristics:Health
2134,SRR5610073,Population Characteristics:Health
2135,SRR5610074,Population Characteristics:Health
2136,SRR5610075,Population Characteristics:Health
2137,SRR5610076,Population Characteristics:Health
2138,SRR5610077,Population Characteristics:Health
2139,SRR5610079,Population Characteristics:Health
2140,SRR5610080,Population Characteristics:Health
2141,SRR5610081,Population Characteristics:Health
2142,SRR5610082,Population Characteristics:Health
2143,SRR5610083,Population Characteristics:Health
2144,SRR5610084,Population Characteristics:Health
2145,SRR5610085,Population Characteristics:Health
2146,SRR5610086,Population Characteristics:Health
2147,SRR5610087,Population Characteristics:Health
2148,SRR5610088,Population Characteristics:Health
2149,SRR5610089,Population Characteristics:Health
2150,SRR5610090,Population Characteristics:Health
2151,SRR5610091,Population Characteristics:Health
2152,SRR5610092,Population Characteristics:Health
2153,SRR5610093,Population Characteristics:Health
2154,SRR5610094,Population Characteristics:Health
2155,SRR5610095,Population Characteristics:Health
2156,SRR5610096,Population Characteristics:Health
2157,SRR5610097,Population Characteristics:Health
2158,SRR5610099,Population Characteristics:Health
2159,SRR5610100,Population Characteristics:Health
2160,SRR5610101,Population Characteristics:Health
2161,SRR5610102,Population Characteristics:Health
2162,SRR5610103,Population Characteristics:Health
2163,SRR5610106,Population Characteristics:Health
2164,SRR5610107,Population Characteristics:Health
2165,SRR5610108,Population Characteristics:Health
2166,SRR5610109,Population Characteristics:Health
2167,SRR5610110,Population Characteristics:Health
2168,SRR5610111,Population Characteristics:Health
2169,SRR5610112,Population Characteristics:Health
2170,SRR5610113,Population Characteristics:Health
2171,SRR5610114,Population Characteristics:Health
2172,SRR5610115,Population Characteristics:Health
2173,SRR5610116,Population Characteristics:Health
2174,SRR5610117,Population Characteristics:Health
2175,SRR5610118,Population Characteristics:Health
2176,SRR5610119,Population Characteristics:Health
2177,SRR5610120,Population Characteristics:Health
2178,SRR5610121,Population Characteristics:Health
2179,SRR5610122,Population Characteristics:Health
2180,SRR5610123,Population Characteristics:Health
2181,SRR5610124,Population Characteristics:Health
2182,SRR5610125,Population Characteristics:Health
2183,SRR5610126,Population Characteristics:Health
2184,SRR5610127,Population Characteristics:Health
2185,SRR5610128,Population Characteristics:Health
2186,SRR5610129,Population Characteristics:Health
2187,SRR5610131,Population Characteristics:Health
2188,SRR5610132,Population Characteristics:Health
2189,SRR5610133,Population Characteristics:Health
2190,SRR5610134,Population Characteristics:Health
2191,SRR5610136,Population Characteristics:Health
2192,SRR5610138,Population Characteristics:Health
2193,SRR5610139,Population Characteristics:Health
2194,SRR5610140,Population Characteristics:Health
2195,SRR5610141,Population Characteristics:Health
2196,SRR5610142,Population Characteristics:Health
2197,SRR5610143,Population Characteristics:Health
2198,SRR5610144,Population Characteristics:Health
2199,SRR5610145,Population Characteristics:Health
2200,SRR5610146,Population Characteristics:Health
2201,SRR5610147,Population Characteristics:Health
2202,SRR5610148,Population Characteristics:Health
2203,SRR5610149,Population Characteristics:Health
2204,SRR5610150,Population Characteristics:Health
2205,SRR5610151,Population Characteristics:Health
2206,SRR5610153,Population Characteristics:Health
2207,SRR5610154,Population Characteristics:Health
2208,SRR5610156,Population Characteristics:Health
2209,SRR5610157,Population Characteristics:Health
2210,SRR5610158,Population Characteristics:Health
2211,SRR5610159,Population Characteristics:Health
2212,SRR5610161,Population Characteristics:Health
2213,SRR5610162,Population Characteristics:Health
2214,SRR5610163,Population Characteristics:Health
2215,SRR5610164,Population Characteristics:Health
2216,SRR5610165,Population Characteristics:Health
2217,SRR5610166,Population Characteristics:Health
2218,SRR5610167,Population Characteristics:Health
2219,SRR5610169,Population Characteristics:Health
2220,SRR5610170,Population Characteristics:Health
2221,SRR5610171,Population Characteristics:Health
2222,SRR5610172,Population Characteristics:Health
2223,SRR5610173,Population Characteristics:Health
2224,SRR5610174,Population Characteristics:Health
2225,SRR5802340,Population Characteristics:Health
2226,SRR5802342,Population Characteristics:Health
2227,SRR5802345,Population Characteristics:Health
2228,SRR5802346,Population Characteristics:Health
2229,SRR5802348,Population Characteristics:Health
2230,SRR5802349,Population Characteristics:Health
2231,SRR5802350,Population Characteristics:Health
2232,SRR5802351,Population Characteristics:Health
2233,SRR5802352,Population Characteristics:Health
2234,SRR5802353,Population Characteristics:Health
2235,SRR5802355,Population Characteristics:Health
2236,SRR5802357,Population Characteristics:Health
2237,SRR5802358,Population Characteristics:Health
2238,SRR5802359,Population Characteristics:Health
2239,SRR5802361,Population Characteristics:Health
2240,SRR5802362,Population Characteristics:Health
2241,SRR5802367,Population Characteristics:Health
2242,SRR5802368,Population Characteristics:Health
2243,SRR5802369,Population Characteristics:Health
2244,SRR5802370,Population Characteristics:Health
2245,SRR5802373,Population Characteristics:Health
2246,SRR5802374,Population Characteristics:Health
2247,SRR5802375,Population Characteristics:Health
2248,SRR5802376,Population Characteristics:Health
2249,SRR5802377,Population Characteristics:Health
2250,SRR5802379,Population Characteristics:Health
2251,SRR5802380,Population Characteristics:Health
2252,SRR5802381,Population Characteristics:Health
2253,SRR5802383,Population Characteristics:Health
2254,SRR5802384,Population Characteristics:Health
2255,SRR5802387,Population Characteristics:Health
2256,SRR5802388,Population Characteristics:Health
2257,SRR5802389,Population Characteristics:Health
2258,SRR5802390,Population Characteristics:Health
2259,SRR5802391,Population Characteristics:Health
2260,SRR5802392,Population Characteristics:Health
2261,SRR5802393,Population Characteristics:Health
2262,SRR5802394,Population Characteristics:Health
2263,SRR5802395,Population Characteristics:Health
2264,SRR5802399,Population Characteristics:Health
2265,SRR5802400,Population Characteristics:Health
2266,SRR5802401,Population Characteristics:Health
2267,SRR5802402,Population Characteristics:Health
2268,SRR5802403,Population Characteristics:Health
2269,SRR5802404,Population Characteristics:Health
2270,SRR5802183,Population Characteristics:Health
2271,SRR5802185,Population Characteristics:Health
2272,SRR5802187,Population Characteristics:Health
2273,SRR5802188,Population Characteristics:Health
2274,SRR5802189,Population Characteristics:Health
2275,SRR5802190,Population Characteristics:Health
2276,SRR5802191,Population Characteristics:Health
2277,SRR5802192,Population Characteristics:Health
2278,SRR5802193,Population Characteristics:Health
2279,SRR5802196,Population Characteristics:Health
2280,SRR5802197,Population Characteristics:Health
2281,SRR5802200,Population Characteristics:Health
2282,SRR5802203,Population Characteristics:Health
2283,SRR5802204,Population Characteristics:Health
2284,SRR5802205,Population Characteristics:Health
2285,SRR5802206,Population Characteristics:Health
2286,SRR5802207,Population Characteristics:Health
2287,SRR5802208,Population Characteristics:Health
2288,SRR5802209,Population Characteristics:Health
2289,SRR5802210,Population Characteristics:Health
2290,SRR5802211,Population Characteristics:Health
2291,SRR5802212,Population Characteristics:Health
2292,SRR5802213,Population Characteristics:Health
2293,SRR5802214,Population Characteristics:Health
2294,SRR5802215,Population Characteristics:Health
2295,SRR5802216,Population Characteristics:Health
2296,SRR5802217,Population Characteristics:Health
2297,SRR5802218,Population Characteristics:Health
2298,SRR5802219,Population Characteristics:Health
2299,SRR5802220,Population Characteristics:Health
2300,SRR5802221,Population Characteristics:Health
2301,SRR5802223,Population Characteristics:Health
2302,SRR5802224,Population Characteristics:Health
2303,SRR5802225,Population Characteristics:Health
2304,SRR5802228,Population Characteristics:Health
2305,SRR5802230,Population Characteristics:Health
2306,SRR5802231,Population Characteristics:Health
2307,SRR5802232,Population Characteristics:Health
2308,SRR5802233,Population Characteristics:Health
2309,SRR5802234,Population Characteristics:Health
2310,SRR5802235,Population Characteristics:Health
2311,SRR5802236,Population Characteristics:Health
2312,SRR5802237,Population Characteristics:Health
2313,SRR5802238,Population Characteristics:Health
2314,SRR5802239,Population Characteristics:Health
2315,SRR5802240,Population Characteristics:Health
2316,SRR5802241,Population Characteristics:Health
2317,SRR5802242,Population Characteristics:Health
2318,SRR5802243,Population Characteristics:Health
2319,SRR5802245,Population Characteristics:Health
2320,SRR5802246,Population Characteristics:Health
2321,SRR5802247,Population Characteristics:Health
2322,SRR5802248,Population Characteristics:Health
2323,SRR5802250,Population Characteristics:Health
2324,SRR5802251,Population Characteristics:Health
2325,SRR5802253,Population Characteristics:Health
2326,SRR5802255,Population Characteristics:Health
2327,SRR5802257,Population Characteristics:Health
2328,SRR5802258,Population Characteristics:Health
2329,SRR5802259,Population Characteristics:Health
2330,SRR5802261,Population Characteristics:Health
2331,SRR5802262,Population Characteristics:Health
2332,SRR5802263,Population Characteristics:Health
2333,SRR5802264,Population Characteristics:Health
2334,SRR5802265,Population Characteristics:Health
2335,SRR5802266,Population Characteristics:Health
2336,SRR5802267,Population Characteristics:Health
2337,SRR5802268,Population Characteristics:Health
2338,SRR5802269,Population Characteristics:Health
2339,SRR5802270,Population Characteristics:Health
2340,SRR5802271,Population Characteristics:Health
2341,SRR5802272,Population Characteristics:Health
2342,SRR5802273,Population Characteristics:Health
2343,SRR5802274,Population Characteristics:Health
2344,SRR5802275,Population Characteristics:Health
