#SampleID	SRR5139797	SRR5139798	SRR5139799	SRR5139800	SRR5139801	SRR5139802	SRR5139803	SRR5139804	SRR5139805	SRR5139806	SRR5139807	SRR5139808	SRR5139809	SRR5139810	SRR5139811	SRR5139812	SRR5139813	SRR5139814	SRR5139815	SRR5139816	SRR5141874	SRR5141875	SRR5141876	SRR5141877	SRR5141878	SRR5141879	SRR5141880	SRR5141881	SRR5141882	SRR5141883	SRR5141884	SRR5141885	SRR5141891	SRR5141892	SRR5141893	SRR5141894	SRR5141895	SRR5141896	SRR5141897	SRR5141898
sk__Bacteria;k__;p__Calditrichaeota;c__Calditrichae;o__Calditrichales	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Calditrichaeota;c__Calditrichae;o__Calditrichales;f__Calditrichaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Candidatus_Cloacimonetes;c__;o__;f__;g__Candidatus_Cloacimonas	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Candidatus_Gracilibacteria	5.0	0	0	0	58.0	0	0	0	52.0	0	6.0	0	0	0	13.0	0	0	0	0	0	0	1.0	0	0	1.0	61.0	0	2.0	1.0	0	2.0	0	138.0	0	0	11.0	2.0	0	2.0	0
sk__Bacteria;k__;p__Candidatus_Gracilibacteria;c__;o__;f__;g__;s__Gracilibacteria_bacterium_oral_taxon_871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0
sk__Bacteria;k__;p__Candidatus_Gracilibacteria;c__;o__;f__;g__;s__Gracilibacteria_bacterium_oral_taxon_873	26.0	0	0	0	187.0	0	11.0	0	210.0	0	3.0	0	0	0	86.0	0	0	0	0	0	4.0	6.0	0	0	14.0	70.0	0	5.0	0	2.0	5.0	0	0	0	1.0	2.0	0	0	1.0	0
sk__Bacteria;k__;p__Candidatus_Kaiserbacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Candidatus_Kerfeldbacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Candidatus_Magasanikbacteria	0	0	0	1.0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0
sk__Bacteria;k__;p__Candidatus_Saccharibacteria	2.0	0	14.0	0	1.0	0	0	7.0	2.0	0	4.0	51.0	4.0	0	201.0	0	0	3.0	3.0	0	8.0	10.0	21.0	0	7.0	19.0	0	18.0	23.0	1.0	1.0	0	43.0	8.0	1.0	2.0	1.0	4.0	3.0	22.0
sk__Bacteria;k__;p__Candidatus_Saccharibacteria;c__;o__;f__;g__;s__TM7_phylum_sp._canine_oral_taxon_251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	2.0	0	0	0
sk__Bacteria;k__;p__Candidatus_Saccharibacteria;c__;o__;f__;g__;s__TM7_phylum_sp._canine_oral_taxon_308	0	0	0	0	0	0	0	4.0	1.0	0	0	1.0	1.0	0	0	0	0	1.0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	14.0	2.0	14.0	1.0	0	3.0	0	0
sk__Bacteria;k__;p__Candidatus_Saccharibacteria;c__;o__;f__;g__;s__TM7_phylum_sp._oral_clone_CW040	10.0	0	0	0	0	0	0	0	3.0	0	0	8.0	0	0	0	0	0	5.0	32.0	0	0	0	90.0	0	0	0	0	2.0	4.0	1.0	0	9.0	0	17.0	0	3.0	2.0	3.0	0	0
sk__Bacteria;k__;p__Candidatus_Saccharibacteria;c__;o__;f__;g__;s__TM7_phylum_sp._oral_clone_FR058	2.0	0	66.0	0	1.0	0	0	1.0	0	0	4.0	219.0	0	0	0	0	0	0	0	1.0	13.0	10.0	0	0	29.0	0	0	75.0	46.0	0	3.0	0	1.0	0	0	5.0	13.0	0	1.0	21.0
sk__Bacteria;k__;p__Candidatus_Saccharibacteria;c__;o__;f__;g__;s__TM7_phylum_sp._oral_clone_HD027	4.0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	2.0	0	0	0	0
sk__Bacteria;k__;p__Candidatus_Saccharibacteria;c__;o__;f__;g__Candidatus_Saccharimonas	1.0	0	0	0	0	0	1.0	0	2.0	0	16.0	9.0	0	0	142.0	0	0	22.0	15.0	0	1.0	2.0	41.0	0	0	5.0	0	1.0	40.0	1.0	2.0	2.0	45.0	27.0	0	10.0	30.0	3.0	6.0	84.0
sk__Bacteria;k__;p__Candidatus_Shapirobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Chlamydiae;c__Chlamydiia;o__Chlamydiales;f__Chlamydiaceae;g__Chlamydia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Chlorobi;c__Chlorobia;o__Chlorobiales;f__Chlorobiaceae	1.0	0	0	0	0	0	0	0	1.0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Chloroflexi	0	0	16.0	0	1.0	0	0	0	8.0	0	0	0	0	1.0	0	0	0	0	0	0	1.0	0	1.0	0	0	0	0	0	0	1.0	0	1.0	0	0	1.0	0	0	5.0	0	0
sk__Bacteria;k__;p__Chloroflexi;c__Anaerolineae	1.0	0	0	0	0	0	0	0	0	0	1.0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0
sk__Bacteria;k__;p__Chloroflexi;c__Anaerolineae;o__Anaerolineales	0	0	0	0	0	0	0	0	2.0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0
sk__Bacteria;k__;p__Chloroflexi;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae	2.0	0	11.0	0	0	0	1.0	0	2.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	3.0	0	0
sk__Bacteria;k__;p__Chloroflexi;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__Anaerolinea	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Chloroflexi;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__Leptolinea	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Chloroflexi;c__Ardenticatenia;o__Ardenticatenales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Chloroflexi;c__Ardenticatenia;o__Ardenticatenales;f__Ardenticatenaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Chloroflexi;c__Caldilineae;o__Caldilineales;f__Caldilineaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Chloroflexi;c__Chloroflexia;o__Herpetosiphonales;f__Herpetosiphonaceae;g__Herpetosiphon	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Chloroflexi;c__Dehalococcoidia	0	0	0	0	0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Chloroflexi;c__Thermomicrobia;o__Thermomicrobiales	22.0	0	0	5.0	0	0	0	0	0	0	0	0	26.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Cyanobacteria	2.0	6.0	0	2.0	0	0	0	0	1.0	0	0	0	0	0	1.0	0	0	1.0	0	1.0	0	0	1.0	0	1.0	0	1.0	0	2.0	0	1.0	0	0	1.0	0	0	0	0	0	6.0
sk__Bacteria;k__;p__Cyanobacteria;c__;o__Chroococcales;f__Cyanobacteriaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0
sk__Bacteria;k__;p__Cyanobacteria;c__;o__Chroococcales;f__Microcystaceae;g__Microcystis;s__Microcystis_holsatica	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Cyanobacteria;c__;o__Chroococcidiopsidales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Cyanobacteria;c__;o__Nostocales	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Cyanobacteria;c__;o__Oscillatoriales	0	0	0	0	0	0	0	1.0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0
sk__Bacteria;k__;p__Cyanobacteria;c__;o__Oscillatoriales;f__Coleofasciculaceae	0	0	0	0	0	0	0	0	0	0	0	4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Cyanobacteria;c__;o__Oscillatoriales;f__Microcoleaceae;g__Kamptonema	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Cyanobacteria;c__;o__Pleurocapsales	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	2.0	0
sk__Bacteria;k__;p__Cyanobacteria;c__;o__Pleurocapsales;f__Xenococcaceae	0	0	0	0	1.0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	1.0	1.0	0	1.0	0	0	0	1.0	0	0	1.0	0	0	0	0	0	0	0	0	2.0
sk__Bacteria;k__;p__Cyanobacteria;c__;o__Pleurocapsales;f__Xenococcaceae;g__Xenococcus;s__Xenococcus_sp._PCC_7307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Cyanobacteria;c__;o__Synechococcales	0	0	0	0	0	0	2.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	1.0	1.0	1.0	0	0	0
sk__Bacteria;k__;p__Deferribacteres;c__Deferribacteres	0	0	0	0	29.0	0	0	0	0	0	0	0	0	0	0	0	0	3.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0	1.0	0	1.0	0	0
sk__Bacteria;k__;p__Deferribacteres;c__Deferribacteres;o__;f__;g__;s__Deferribacteres_sp._oral_clone_JV023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0
sk__Bacteria;k__;p__Deferribacteres;c__Deferribacteres;o__;f__;g__;s__Flexistipes-like_sp._oral_clone_BB062	0	0	0	0	3.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Deferribacteres;c__Deferribacteres;o__Deferribacterales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0
sk__Bacteria;k__;p__Deferribacteres;c__Deferribacteres;o__Deferribacterales;f__Deferribacteraceae	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	1.0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	1.0	0	3.0
sk__Bacteria;k__;p__Deferribacteres;c__Deferribacteres;o__Deferribacterales;f__Deferribacteraceae;g__Geovibrio	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	3.0	1.0	5.0	6.0	4.0
sk__Bacteria;k__;p__Deinococcus-Thermus;c__Deinococci	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Deinococcus-Thermus;c__Deinococci;o__Deinococcales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Deinococcus-Thermus;c__Deinococci;o__Deinococcales;f__Deinococcaceae	0	0	0	0	0	1.0	0	0	10.0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	7.0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Deinococcus-Thermus;c__Deinococci;o__Deinococcales;f__Deinococcaceae;g__Deinococcus	0	0	0	0	0	2.0	0	0	5.0	0	0	0	0	0	0	1.0	0	0	0	0	1.0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Deinococcus-Thermus;c__Deinococci;o__Deinococcales;f__Deinococcaceae;g__Deinococcus;s__Deinococcus_aetherius	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Deinococcus-Thermus;c__Deinococci;o__Deinococcales;f__Trueperaceae;g__Truepera	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Deinococcus-Thermus;c__Deinococci;o__Thermales;f__Thermaceae	0	0	3.0	0	0	1.0	0	0	1.0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Deinococcus-Thermus;c__Deinococci;o__Thermales;f__Thermaceae;g__Meiothermus	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Deinococcus-Thermus;c__Deinococci;o__Thermales;f__Thermaceae;g__Meiothermus;s__Meiothermus_timidus	0	0	24.0	0	0	2.0	0	0	15.0	0	0	0	0	8.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Deinococcus-Thermus;c__Deinococci;o__Thermales;f__Thermaceae;g__Thermus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	4.0	0	0	0	1.0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Elusimicrobia;c__Elusimicrobia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Fibrobacteres;c__Fibrobacteria;o__Fibrobacterales	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Firmicutes	83.0	51.0	1712.0	679.0	126.0	814.0	988.0	116.0	2376.0	543.0	481.0	1563.0	186.0	278.0	20.0	278.0	1487.0	151.0	336.0	316.0	259.0	261.0	1552.0	3953.0	383.0	1240.0	4601.0	398.0	3645.0	4255.0	291.0	152.0	1435.0	5937.0	2806.0	1825.0	711.0	8875.0	551.0	3315.0
sk__Bacteria;k__;p__Firmicutes;c__;o__;f__;g__;s__Firmicutes_bacterium_canine_oral_taxon_309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Bacilli	17.0	24.0	338.0	94.0	9.0	481.0	122.0	27.0	110.0	1343.0	316.0	443.0	13.0	87.0	8.0	406.0	105.0	75.0	126.0	265.0	209.0	493.0	690.0	724.0	208.0	59.0	1040.0	125.0	876.0	313.0	80.0	66.0	151.0	1458.0	472.0	725.0	266.0	1483.0	340.0	830.0
sk__Bacteria;k__;p__Firmicutes;c__Bacilli;o__Bacillales	4.0	37.0	18.0	19.0	145.0	4.0	5.0	3.0	18.0	5.0	617.0	535.0	5.0	232.0	7.0	50.0	20.0	11.0	861.0	401.0	253.0	517.0	1145.0	145.0	355.0	143.0	206.0	242.0	1453.0	505.0	536.0	17.0	321.0	564.0	216.0	2165.0	375.0	497.0	655.0	632.0
sk__Bacteria;k__;p__Firmicutes;c__Bacilli;o__Bacillales;f__;g__Exiguobacterium	0	8.0	0	0	0	0	6.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0	0
sk__Bacteria;k__;p__Firmicutes;c__Bacilli;o__Bacillales;f__;g__Exiguobacterium;s__Exiguobacterium_sp._mixed_culture_X4-28F	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Bacilli;o__Bacillales;f__;g__Gemella	1220.0	1249.0	1155.0	1364.0	812.0	278.0	648.0	1910.0	1207.0	1.0	3988.0	4505.0	377.0	5991.0	342.0	807.0	312.0	727.0	14555.0	11554.0	6569.0	11857.0	1922.0	455.0	12199.0	261.0	131.0	4962.0	1174.0	2888.0	1108.0	333.0	1764.0	1788.0	5114.0	4511.0	4111.0	1732.0	29803.0	943.0
sk__Bacteria;k__;p__Firmicutes;c__Bacilli;o__Bacillales;f__;g__Gemella;s__Gemella_cuniculi	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Bacilli;o__Bacillales;f__;g__Gemella;s__Gemella_haemolysans	0	0	0	0	0	0	0	1.0	0	0	0	1.0	0	2.0	0	0	0	0	0	0	0	4.0	0	0	2.0	0	0	2.0	0	0	0	0	0	0	1.0	2.0	2.0	0	4.0	0
sk__Bacteria;k__;p__Firmicutes;c__Bacilli;o__Bacillales;f__;g__Gemella;s__Gemella_morbillorum	14.0	0	0	2.0	0	0	0	63.0	11.0	0	75.0	3.0	0	307.0	3.0	0	0	0	0	0	0	0	0	0	6.0	0	0	0	0	0	0	0	40.0	0	4.0	12.0	2.0	1.0	1.0	0
sk__Bacteria;k__;p__Firmicutes;c__Bacilli;o__Bacillales;f__;g__Gemella;s__Gemella_sanguinis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	1.0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Bacilli;o__Bacillales;f__;g__Gemella;s__Gemella_sp._oral_strain_A31SC	0	37.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Bacilli;o__Bacillales;f__Alicyclobacillaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Bacilli;o__Bacillales;f__Alicyclobacillaceae;g__Tumebacillus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae	1.0	1.0	0	17.0	0	1.0	2.0	2.0	1.0	1.0	0	3.0	2.0	15.0	5.0	6.0	0	2.0	3.0	23.0	0	1.0	1.0	1.0	0	2.0	1.0	1.0	1.0	2.0	2.0	1.0	2.0	2.0	2.0	31.0	10.0	18.0	6.0	8.0
sk__Bacteria;k__;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus	2.0	2.0	4.0	0	8.0	1.0	1.0	22.0	3.0	1.0	0	2.0	2.0	1.0	1.0	0	11.0	6.0	3.0	6.0	0	2.0	3.0	2.0	3.0	1.0	4.0	7.0	2.0	1.0	1.0	35.0	3.0	3.0	0	28.0	28.0	24.0	22.0	11.0
sk__Bacteria;k__;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__Bacillus_cellulosilyticus	0	1.0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0
sk__Bacteria;k__;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__Bacillus_clausii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__Bacillus_sp._GW-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__Bacillus_sp._GYRND102	0	4.0	13.0	0	0	0	0	27.0	0	0	0	2.0	0	1.0	0	0	11.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Geobacillus	0	0	0	11.0	0	0	10.0	6.0	0	0	0	7.0	0	26.0	5.0	15.0	0	0	0	56.0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Geobacillus;s__Geobacillus_stearothermophilus	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Lysinibacillus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Lysinibacillus;s__Lysinibacillus_sinduriensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Lysinibacillus;s__Lysinibacillus_sphaericus	0	0	0	0	0	0	0	6.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Oceanobacillus	0	0	0	0	0	0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	12.0	2.0	12.0	2.0	4.0
sk__Bacteria;k__;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Oceanobacillus;s__Oceanobacillus_chironomi	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Oceanobacillus;s__Oceanobacillus_oncorhynchi	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0	0	0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Ornithinibacillus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Salipaludibacillus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Terribacillus	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	4.0	0	2.0	1.0	2.0
sk__Bacteria;k__;p__Firmicutes;c__Bacilli;o__Bacillales;f__Paenibacillaceae	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0
